textbox2,textbox3,textbox4,Textbox16,Textbox18,textbox5,Textbox15,textbox6,textbox7,textbox8,textbox9,textbox10,textbox11,Textbox17,Textbox30,STORE_CODE,SAP_STORE_CODE,STORE_NAME,ITEM_ID,WAIST,INSEAM,ITEM_DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND_QTY
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50515520,33,32,505� REGULAR AMA SEQUOIA,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,EXT_STORAGE,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50515520,34,32,505� REGULAR AMA SEQUOIA,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,EXT_STORAGE,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50515520,36,32,505� REGULAR AMA SEQUOIA,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,EXT_STORAGE,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50515520,38,32,505� REGULAR AMA SEQUOIA,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,EXT_STORAGE,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50534130,29,32,505� REGULAR L RIVER BANK COOL,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,EXT_STORAGE,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50534130,30,32,505� REGULAR L RIVER BANK COOL,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,EXT_STORAGE,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50534130,31,32,505� REGULAR L RIVER BANK COOL,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,EXT_STORAGE,7
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50534130,32,32,505� REGULAR L RIVER BANK COOL,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,EXT_STORAGE,13
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50534130,33,32,505� REGULAR L RIVER BANK COOL,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,EXT_STORAGE,14
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50534130,34,32,505� REGULAR L RIVER BANK COOL,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,EXT_STORAGE,15
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50534130,36,32,505� REGULAR L RIVER BANK COOL,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,EXT_STORAGE,5
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50534130,38,32,505� REGULAR L RIVER BANK COOL,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,EXT_STORAGE,8
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50534130,40,32,505� REGULAR L RIVER BANK COOL,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,EXT_STORAGE,3
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50534300,31,32,505� REGULAR L H126 DK IDO WORM IN-129,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,EXT_STORAGE,5
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50534300,33,32,505� REGULAR L H126 DK IDO WORM IN-129,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,EXT_STORAGE,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,50534300,38,32,505� REGULAR L H126 DK IDO WORM IN-129,,LEVIS,MENS BOTTOMS,JEANS,REGULAR OR,EXT_STORAGE,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,A722300600,31,32,555 RELAXED STRAIGHT MAKING MY WAY,5.40122E+12,LEVIS,MENS BOTTOMS,JEANS,RELAXED OR,EXT_STORAGE,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,A722300600,32,32,555 RELAXED STRAIGHT MAKING MY WAY,5.40122E+12,LEVIS,MENS BOTTOMS,JEANS,RELAXED OR,EXT_STORAGE,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,A722300600,33,32,555 RELAXED STRAIGHT MAKING MY WAY,5.40122E+12,LEVIS,MENS BOTTOMS,JEANS,RELAXED OR,EXT_STORAGE,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,A722300600,34,32,555 RELAXED STRAIGHT MAKING MY WAY,5.40122E+12,LEVIS,MENS BOTTOMS,JEANS,RELAXED OR,EXT_STORAGE,3
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,A722300600,36,32,555 RELAXED STRAIGHT MAKING MY WAY,5.40122E+12,LEVIS,MENS BOTTOMS,JEANS,RELAXED OR,EXT_STORAGE,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,451119070,29,32,511� SLIM NATIVE CALI,,LEVIS,MENS BOTTOMS,JEANS,SLIM,EXT_STORAGE,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,451119070,31,32,511� SLIM NATIVE CALI,,LEVIS,MENS BOTTOMS,JEANS,SLIM,EXT_STORAGE,5
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,451119070,32,32,511� SLIM NATIVE CALI,,LEVIS,MENS BOTTOMS,JEANS,SLIM,EXT_STORAGE,10
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,451119070,33,32,511� SLIM NATIVE CALI,,LEVIS,MENS BOTTOMS,JEANS,SLIM,EXT_STORAGE,6
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,451119070,34,32,511� SLIM NATIVE CALI,,LEVIS,MENS BOTTOMS,JEANS,SLIM,EXT_STORAGE,13
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,451119070,36,32,511� SLIM NATIVE CALI,,LEVIS,MENS BOTTOMS,JEANS,SLIM,EXT_STORAGE,8
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,451119070,40,32,511� SLIM NATIVE CALI,,LEVIS,MENS BOTTOMS,JEANS,SLIM,EXT_STORAGE,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,451124020,30,32,511� SLIM AMA RINSEY,,LEVIS,MENS BOTTOMS,JEANS,SLIM,EXT_STORAGE,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,451124020,31,32,511� SLIM AMA RINSEY,,LEVIS,MENS BOTTOMS,JEANS,SLIM,EXT_STORAGE,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,451124020,32,32,511� SLIM AMA RINSEY,,LEVIS,MENS BOTTOMS,JEANS,SLIM,EXT_STORAGE,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,451124040,29,32,511� SLIM AMA SEQUOIA,,LEVIS,MENS BOTTOMS,JEANS,SLIM,EXT_STORAGE,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,451124040,32,32,511� SLIM AMA SEQUOIA,,LEVIS,MENS BOTTOMS,JEANS,SLIM,EXT_STORAGE,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,451124040,33,32,511� SLIM AMA SEQUOIA,,LEVIS,MENS BOTTOMS,JEANS,SLIM,EXT_STORAGE,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,451124040,34,32,511� SLIM AMA SEQUOIA,,LEVIS,MENS BOTTOMS,JEANS,SLIM,EXT_STORAGE,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,451124040,38,32,511� SLIM AMA SEQUOIA,,LEVIS,MENS BOTTOMS,JEANS,SLIM,EXT_STORAGE,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,451158300,30,32,511� SLIM MASTER OF NONE,,LEVIS,MENS BOTTOMS,JEANS,SLIM,EXT_STORAGE,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,451158300,31,32,511� SLIM MASTER OF NONE,,LEVIS,MENS BOTTOMS,JEANS,SLIM,EXT_STORAGE,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,451158300,32,32,511� SLIM MASTER OF NONE,,LEVIS,MENS BOTTOMS,JEANS,SLIM,EXT_STORAGE,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,451158300,33,32,511� SLIM MASTER OF NONE,,LEVIS,MENS BOTTOMS,JEANS,SLIM,EXT_STORAGE,3
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,451158300,38,32,511� SLIM MASTER OF NONE,,LEVIS,MENS BOTTOMS,JEANS,SLIM,EXT_STORAGE,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,451158340,29,32,511� SLIM A STEP AHEAD,,LEVIS,MENS BOTTOMS,JEANS,SLIM,EXT_STORAGE,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,451158340,32,32,511� SLIM A STEP AHEAD,,LEVIS,MENS BOTTOMS,JEANS,SLIM,EXT_STORAGE,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,451158340,34,32,511� SLIM A STEP AHEAD,,LEVIS,MENS BOTTOMS,JEANS,SLIM,EXT_STORAGE,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,451158470,29,32,511� SLIM HINT OF COOL,,LEVIS,MENS BOTTOMS,JEANS,SLIM,EXT_STORAGE,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,451162160,34,32,511� SLIM SNEAKER WAVE SELVEDGE,,LEVIS,MENS BOTTOMS,JEANS,SLIM,EXT_STORAGE,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,451162250,36,32,511� SLIM CLOUD WATCHING,,LEVIS,MENS BOTTOMS,JEANS,SLIM,EXT_STORAGE,3
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,451162450,30,32,511� SLIM GOOD REASONS ADV,,LEVIS,MENS BOTTOMS,JEANS,SLIM,EXT_STORAGE,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,451164750,31,32,511� SLIM L ICEBERG COOL,,LEVIS,MENS BOTTOMS,JEANS,SLIM,EXT_STORAGE,7
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,451164750,36,32,511� SLIM L ICEBERG COOL,,LEVIS,MENS BOTTOMS,JEANS,SLIM,EXT_STORAGE,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,451164760,30,32,511� SLIM L THE TRICK COOL V2,,LEVIS,MENS BOTTOMS,JEANS,SLIM,EXT_STORAGE,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,451164760,31,32,511� SLIM L THE TRICK COOL V2,,LEVIS,MENS BOTTOMS,JEANS,SLIM,EXT_STORAGE,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,451164760,32,32,511� SLIM L THE TRICK COOL V2,,LEVIS,MENS BOTTOMS,JEANS,SLIM,EXT_STORAGE,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,451164760,33,32,511� SLIM L THE TRICK COOL V2,5.40122E+12,LEVIS,MENS BOTTOMS,JEANS,SLIM,EXT_STORAGE,4
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,451164760,34,32,511� SLIM L THE TRICK COOL V2,,LEVIS,MENS BOTTOMS,JEANS,SLIM,EXT_STORAGE,6
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,451165010,29,32,511� SLIM L H126 DK IDO WORM IN-128,,LEVIS,MENS BOTTOMS,JEANS,SLIM,EXT_STORAGE,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,451165010,30,32,511� SLIM L H126 DK IDO WORM IN-128,,LEVIS,MENS BOTTOMS,JEANS,SLIM,EXT_STORAGE,5
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,451165010,31,32,511� SLIM L H126 DK IDO WORM IN-128,,LEVIS,MENS BOTTOMS,JEANS,SLIM,EXT_STORAGE,4
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,451165010,32,32,511� SLIM L H126 DK IDO WORM IN-128,,LEVIS,MENS BOTTOMS,JEANS,SLIM,EXT_STORAGE,5
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,451165010,33,32,511� SLIM L H126 DK IDO WORM IN-128,,LEVIS,MENS BOTTOMS,JEANS,SLIM,EXT_STORAGE,3
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,451165010,34,32,511� SLIM L H126 DK IDO WORM IN-128,,LEVIS,MENS BOTTOMS,JEANS,SLIM,EXT_STORAGE,12
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,451165010,36,32,511� SLIM L H126 DK IDO WORM IN-128,,LEVIS,MENS BOTTOMS,JEANS,SLIM,EXT_STORAGE,7
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,2883313910,33,32,512� SLIM TAPER BRIGHT IDEAS ADV,,LEVIS,MENS BOTTOMS,JEANS,TAPER,EXT_STORAGE,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,2950700010,36,32,502� TAPER NATIVE CALI,,LEVIS,MENS BOTTOMS,JEANS,TAPER,EXT_STORAGE,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,2950700830,32,32,502� TAPER AMA RINSEY,,LEVIS,MENS BOTTOMS,JEANS,TAPER,EXT_STORAGE,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,2950700830,33,32,502� TAPER AMA RINSEY,,LEVIS,MENS BOTTOMS,JEANS,TAPER,EXT_STORAGE,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,003KO00110,L,-,BAGGY FIELD CARGO INK SMUDGE,,LEVIS,MENS BOTTOMS,KHAKIS,CARGO OR U,EXT_STORAGE,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,001K500060,30,32,XX CHINO RLX STRT III OLIVE NIGHT S TWLL,,LEVIS,MENS BOTTOMS,KHAKIS,CASUAL KHA,EXT_STORAGE,1
